id,neighbors
78002,"6019,46897,69825,72567"
78008,"12713,17148,27544,35639,39499,47076,53381,65297,68642,72419"
78033,"44285,69421"
78053,"44145,65935,72242,74378"
78066,"63657,67718"
78077,"50550,66020"
78101,
78111,"59176,68329,77693"
78130,"45443,64014,71899,72525"
78162,"35478,35617,36181,36423,37341,41931,44415,45714,45962,47103,48943,53598,57223,59036,60034,63349,66275,71134,71510,77192"
78206,43449
78211,
78225,"25994,41208,43082,43832,44274,47013,50881,52470,56042,56132,56403,62414,62420,73785,76344"
78229,28911
78232,
78240,"26188,37516,47575,49658,50239,58667,62053,67181,73242"
78243,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,41904,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915,62660,64185,65252,67025,67128,67745,68252,70138,70294,74747,76180,77475"
78250,
78278,48799
78342,"34342,40132,52363,61743,64347,68829,68966,73374"
78377,"742,760,997,4988,6284,6706,7980,9754,10594,16696,23102,24991,25027,25033,26678,26710,26889,27318,29246,32509,33062,33937,35241,36723,37410,37736,39690,39970,40566,41358,41857,41964,42833,43462,43549,44164,45779,46103,46398,46650,46659,47190,47764,49561,52887,53526,57605,58881,61330,63741,63927,64661,64668,65356,66318,67129,67442,68084,70285,71163,74617,74663,74763,74836,75040,75190,75217,75429,75580,76980,77040,77112,77970"
78391,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,41904,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915,62660,64185,65252,67025,67128,67745,68252,70138,70294,74747,76180,77475,78243"
78399,67580
78400,"1551,7495,22946,26644,34256,36283,41196,44156,47253,48538,49815,55672,55689,62210,75760"
78469,"46349,70053,72639"
78513,"26053,48213,68199,72567,76119"
78525,
78549,78525
78596,49949
78664,
78680,57384
78697,"40919,49412,67779,68540"
78719,"24116,25027,27318,30921,36723,40242,43360,46755,51738"
78740,"429,437,742,760,997,3531,4988,5052,6284,6706,7641,7980,9333,9754,10594,11521,13376,13468,14236,14742,16070,16202,16327,16696,16838,16922,17433,18374,18657,19244,19861,20246,23102,23343,23724,23834,23907,24651,24991,25027,25033,25164,25790,26678,26710,26889,27231,27289,27305,27318,28478,28911,29246,30354,31612,32509,33062,33937,35241,36723,37111,37410,37736,39067,39317,39690,39970,40518,40566,41358,41857,41964,42833,43462,43549,44164,45661,45726,45779,46103,46398,46650,46659,47190,47764,48733,49495,49511,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,52887,52896,53450,53526,53534,53568,53626,53742,53761,55235,55303,56331,57605,57748,58271,58881,58944,58969,59529,59573,60081,60986,61330,61438,62226,62770,62831,63741,63927,64661,64668,65109,65345,65356,66318,67129,67442,68084,69649,70285,71163,73232,74401,74617,74663,74763,74836,75040,75190,75217,75429,75580,76514,76980,77040,77112,77406,77970,78377"
78746,
78767,"19832,66727,69374"
78769,63741
78773,"429,437,742,760,4757,4988,7586,9754,11521,18374,25027,26678,26710,26889,27318,31612,32509,33335,36723,37410,39317,40288,40518,41212,41857,41920,41964,41966,42448,43464,44238,45661,46264,46650,46659,46684,46816,47190,47483,47764,48733,49495,49511,49525,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,51738,52887,52896,53450,53534,53568,53626,53742,53761,55235,55303,56331,56849,57605,57748,58271,58944,59529,59573,60986,61330,62226,62770,62831,63741,63927,65109,65221,65270,65345,65356,66318,67129,67442,68084,69276,69378,69649,70285,71163,71427,73232,73861,74401,74617,74663,74763,74836,75040,75190,75217,75429,75580,76514,77040,77112,77406,77970,78740"
78826,"39114,46721"
78833,"23619,45559,48643,51060,55560,62747,76180"
78848,15006
78855,"37421,49227,65172,67981"
78863,"760,4988,6284,6706,7276,7980,9333,9754,13376,16696,19113,23834,24991,25164,26678,26710,32509,33937,36723,37736,39317,41964,44703,45779,49561,58969,63927,64668,65614,66318,67442,68084,70285,74617,74663,74763,74836,75040,75190,75217,75580,76980,77040,77112,77970,78740"
78869,"49533,66670,72869"
78890,
78915,
78953,"5067,10801,11521,11779,20243,24326,24991,25033,36592,44856,45795,51905,70128"
78963,76578
78965,
79013,
79050,"48412,53085,64605,65406,71077"
79051,"32597,36077,36329,37845,38127,45270,45814,47107,50707,62749"
79059,"318,429,437,464,740,742,760,977,997,1030,1122,1318,1840,1842,1847,1893,3531,4293,4295,4443,4763,4779,4988,5039,5052,5139,5847,6284,6701,6706,6960,7641,7980,8566,8567,8571,8669,8791,8811,9333,9754,9776,9788,9820,9830,10200,10208,10345,10398,10558,10575,10594,10624,10707,10709,11023,11026,11031,11037,11199,11202,11212,11222,11377,11521,12834,13376,13468,14236,14742,16070,16202,16327,16696,16838,16840,16922,17433,17602,18374,18657,19113,19244,19461,19861,20246,21630,23102,23343,23389,23478,23724,23746,23834,23835,23907,24003,24116,24123,24187,24218,24651,24766,24991,25027,25033,25130,25149,25164,25790,26678,26710,26889,27231,27289,27305,27318,27533,28308,28408,28478,28911,29246,30354,30637,31612,31889,32509,32606,32708,33062,33184,33485,33937,35241,35497,36723,37111,37303,37410,37736,37877,38618,38682,39067,39227,39317,39690,39970,40518,40566,40799,41257,41358,41857,41964,42674,42833,43462,43486,43549,44164,44601,45014,45661,45726,45779,45941,46103,46227,46398,46641,46650,46659,47190,47496,47764,48081,48724,48733,49349,49454,49495,49511,49561,49626,49754,49785,49823,49876,50263,50438,50913,51049,51385,51435,51738,52524,52623,52887,52896,53450,53526,53534,53568,53626,53742,53761,55235,55303,55406,56331,56364,57605,57748,57947,58054,58271,58365,58881,58944,58969,59529,59573,59911,60081,60335,60986,61330,61438,62226,62534,62535,62770,62831,63183,63741,63927,64111,64661,64668,64852,65109,65345,65356,66318,67129,67442,67579,68084,69649,70285,71163,73232,74401,74617,74663,74763,74836,74931,75040,75190,75217,75429,75484,75580,76514,76980,77040,77112,77149,77406,77970,78377,78740,78773,78863"
79069,"41226,66007"
79070,
79108,44779
79131,77308
79132,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,41904,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915,62660,64185,65252,67025,67128,67745,68252,70138,70294,74747,76180,77475,78243,78391"
79144,45612
79167,"5067,8567,11521,24991,25033,27231,36592,42021,45795,55560,55958,78953"
79176,"460,1138,2344,2501,4661,6706,7276,9333,13376,16696,17051,19113,23528,23834,23923,24991,25164,25778,28487,30365,31507,33781,38341,38565,39747,41239,42890,43323,44703,49447,51990,53483,56710,58969,61976,65614,76249,77970,78863"
79180,"3013,3449,4918,5809,10556,10869,11888,12665,12755,21649,21858,22869,23160,23347,24003,24120,27747,31373,34043,44592,49876,50324,50494,51845,58907,61296,66866,67459,67728,68296,73420,77671"
79197,"9872,10170,19089,24318,24713,25511,30347,32101,32854,36300,39781,49504,57692,62922,69763,73112,74425,75279"
79198,"48156,70870"
79203,"51811,60980,72268"
79213,"34237,36592,37895,50423"
79223,"429,437,537,742,760,997,1072,1105,1571,4757,4820,4988,6284,6706,7586,7980,9754,10594,11521,12112,12195,15791,16696,16991,18263,18374,18937,18939,20337,23102,24991,25020,25027,25033,25565,26678,26710,26889,27318,28236,29246,31612,32272,32509,33062,33177,33335,33937,34569,35241,36723,37410,37736,38337,39690,39970,40288,40518,40566,41212,41230,41358,41857,41920,41928,41964,41966,42448,42833,43462,43464,43549,44164,44192,44238,45130,45661,45779,45962,46103,46264,46398,46614,46650,46659,46667,46684,46740,46816,47190,47401,47483,47764,47780,47832,48156,48733,49495,49511,49525,49561,49626,49639,49754,49785,49815,49823,49876,50263,50494,50913,51385,51435,52382,52887,52892,52896,53010,53017,53042,53450,53526,53534,53568,53626,53742,53761,55150,55158,55235,55303,55305,55331,55582,55741,56061,56331,56474,56512,56604,56849,56879,57605,57748,58271,58679,58826,58881,58944,59436,59529,59541,59573,59906,60986,61330,61772,61925,61936,62033,62226,62770,62831,63741,63927,64661,64668,65109,65221,65269,65270,65345,65356,66318,66948,66995,67129,67442,68084,69276,69378,69609,69649,70285,71078,71163,71427,71846,73232,73622,73861,74237,74401,74617,74663,74763,74836,75040,75071,75190,75217,75429,75580,76514,76980,77040,77112,77406,77970,78377,78740,78773,78863"
79277,
79303,"742,15010,22232,23724,24116,24651,25027,26889,27231,27318,27656,28478,28911,30716,31612,33062,36723,37303,39067,39690,40288,40566,41050,41212,41257,41358,41724,41964,42334,42448,42833,43462,43549,44164,44238,44967,46103,46816,48015,48166,53526,53709,53832,55305,58365,59911,61772,62535,63183,64852,65221,65270,66995,69276,73861,75429"
79322,"47282,50918,63284"
79340,"5067,10801,11521,11779,20243,24326,24991,25033,27600,31480,36592,44856,45795,51905,70128,74074,78953"
79343,
79366,"48178,58708,60932"
79371,"5067,8567,11521,24991,25033,27231,36592,42021,45795,55560,55958,78953,79167"
79376,"429,437,760,977,1122,3531,4988,5052,7641,9333,9754,11521,12834,13376,13468,14236,14742,16070,16202,16327,16838,16922,17433,18374,18657,19244,19861,20246,23343,23724,23834,23907,24187,24651,25164,25790,26678,26710,27231,27289,27305,28308,28408,28478,28911,30354,31612,31889,32509,35497,36723,37111,39067,39317,40518,41964,43486,45661,45726,48733,49495,49511,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,52623,52896,53450,53534,53568,53626,53742,53761,55235,55303,56331,57748,58271,58944,58969,59529,59573,60081,60986,61438,62226,62535,62770,62831,63183,63927,65109,65345,66318,67442,68084,69649,70285,73232,74401,74617,74663,74763,74836,75040,75190,75217,75580,76514,77040,77112,77406,77970,78740,78773,78863,79059"
79379,"619,5033,5760,14352,45063,50329,54538,57041,61220,62840,64831,68156,70560"
79408,"3449,8957,13911,16188,61238,74150"
79453,"42650,52311"
79455,55964
79478,"1551,7276,7495,9333,13376,16696,19113,24991,44703,56176,58969,65614,77970,78863"
79491,"480,25001,25276,32500,63618"
79493,"23558,66580"
79498,
79501,"8820,11672,17750,26806,33030,35560,37713,40989,42499,47780,52598,53226,55809,56331,60248,74683"
79504,"395,6353,6598,18937,20726,25229,26550,28253,32431,33812,36651,41230,48744,60045,62414,70175,72674"
79519,"19452,20507,23278,32230,37590,42706,44311,44999,61979,69344,72268,74224,76871,76875"
79537,"879,5067,7777,10610,10801,20243,24326,24991,31480,38978,41196,45327,45339,45795,47698,51905,57877,71427,72923,74617,78953,79340"
79582,"16408,16436,20298,23322,23614,26746,27371,29225,54108,59445,67948,71125,75418"
79589,"24121,24478,24663,28891,30115,30716,68802"
79591,"429,437,742,760,997,3531,4988,5052,6284,6706,7641,7980,9333,9754,10594,11521,13376,13468,14236,14742,16070,16202,16327,16696,16838,16922,17433,18374,18657,19244,19861,20246,23102,23343,23724,23834,23907,24651,24991,25027,25033,25164,25790,26678,26710,26889,27231,27289,27305,27318,28478,28911,29246,30354,31612,32509,33062,33937,35241,36723,37111,37410,37736,39067,39317,39690,39970,40518,40566,41358,41857,41964,42833,43462,43549,44164,45661,45726,45779,46103,46398,46650,46659,47190,47764,48733,49495,49511,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,52887,52896,53450,53526,53534,53568,53626,53742,53761,55235,55303,56331,57605,57748,58271,58881,58944,58969,59529,59573,60081,60986,61330,61438,62226,62770,62831,63741,63927,64661,64668,65109,65345,65356,66318,67129,67442,68084,69649,70285,71163,73232,74401,74617,74663,74763,74836,75040,75190,75217,75429,75580,76514,76980,77040,77112,77406,77970,78377,78740,78773,78863,79059"
79596,"40919,49412,67779,68540,70575,78697"
79605,"397,742,760,4757,7586,26889,32391,32509,33335,37410,38618,39317,40288,40405,41212,41396,41857,41920,41964,41966,42448,43464,44238,44967,45014,46264,46650,46659,46684,46816,47190,47483,47764,48015,48130,48724,49525,51738,52184,52887,53709,53925,56849,57605,58365,59911,60024,61330,63741,63927,65221,65270,65356,66318,67129,68084,69276,69378,71163,71427,73861,75429,78773"
79615,
79636,"35487,42598,51133"
79639,"1536,18610,38902,47039,53864,54274,63826,67718,67763"
79660,"3519,4171,7173,12645,12990,13217,15051,15481,16448,20666,20754,23728,24639,25484,26779,36000,36374,36581,40902,47166,52187,53351,55793,56051,59329,59673,64011,64868,66401,67756,68718,69243,70670,72428,73995,77301,77981,78000"
79672,"23093,42894"
79677,
79693,51384
79748,"1495,3639,10284,41369,47736,51405,65149"
79757,"31035,78525,78549"
79764,
79771,"13744,28036,29225,44562,56364,67103"
79796,"29420,53686,76727"
79803,65289
79807,"7641,9333,10610,14236,14742,23834,25164,47698,58969,74617"
79871,
79878,"22815,26806,33030,35201,35560,37713,40989,44032,44856,47780,49465,56331,56535,60248,74074,78525"
79881,"6325,23229,31551,34942,36606,37818,39608"
79885,"742,9754,11521,23724,24116,24651,25027,26889,27318,28478,28911,30921,31612,33062,35241,36723,37736,39067,39690,39970,40242,40288,40566,41212,41358,41964,42448,42833,43360,43462,43549,44164,44238,45779,46103,46398,46755,46816,53526,55305,56474,59911,61772,64852,65221,65270,66995,69276,73861,75429,76980,78719,78773"
79891,75180
79900,"12330,44905,53537,73629"
79903,61423
79921,"5067,10801,11521,11779,24991,25033,27600,36592,42021,44856,45795,51905,57638,58477,58948,62129,70128,74074,78953,79340"
79926,"76578,78963"
79930,"42827,43530,48895,55615,57394,57796,58158"
79933,
79957,"760,4988,6284,6706,7980,9333,9754,13376,16696,23834,24991,25164,26678,26710,32509,33937,36723,37736,39317,41964,45779,49561,58969,63927,64668,66318,67442,68084,70285,74617,74663,74763,74836,75040,75190,75217,75580,76980,77040,77112,77970,78740,78863,79591"
79970,"45612,79144"
79973,
79987,"9183,20622,22589,37975"
79999,57631
80005,"403,1214,1940,3650,6308,26559,26644,29473,36283,37814,41196,46006,47408,48798,52598,55373,63297,71163,78863"
80035,
80042,"17687,19256,24474,33583,43306,53474,61898"
80074,
80079,72401
80083,44465
80092,"70193,79340"
80104,"1495,13744,28036,29225,44562,56364,67103,79771"
80111,"5067,10801,11521,11779,24991,25033,27600,36592,42021,44856,45795,51905,57638,58477,58948,62129,70128,74074,78953,79340,79921"
80119,"33408,47718,62570,68691"
80129,"395,9333,9905,18937,23834,23923,58969,62414"
80169,"395,6353,6598,18937,20726,25229,26550,28253,32431,33812,36651,41230,48744,60045,62414,70175,72674,79504"
80190,"742,760,3531,4988,5052,6284,7641,7980,9333,9754,13376,13468,14236,14742,15010,16070,16202,16327,16838,16922,17433,18657,19244,19861,20246,23343,23724,23834,23907,24116,24651,24991,25027,25164,25790,26678,26710,26889,27231,27289,27305,27318,28408,28478,28911,30354,31612,32509,33062,33937,36723,37111,37303,37736,38618,39067,39317,39690,40566,41050,41257,41358,41964,42833,43462,43549,44164,45726,45779,46103,49561,53526,58365,58969,59911,60081,61438,62535,63183,63927,64668,64852,66318,67442,68084,70285,74617,74663,74763,74836,75040,75190,75217,75429,75580,76980,77040,77112,77970,78740,78863,79059,79591,79807,79957"
80195,"1713,46547,47127,48769,56219,65241,72269,76728"
80205,"35378,35847,45205,45296,46023,55649,56669,57038,59440,60107,60894,62130,67012,72261,72935,75394"
80218,"67023,76858,77560"
80309,
80313,"25994,41208,43082,43832,44274,47013,50881,52470,56042,56132,56403,62414,62420,73785,76344,78225"
80324,"23619,45559,48643,51060,55560,62747,76180,78833"
80349,"14840,27210,27222,31032"
80350,
80351,"3877,23561,50351,54786,61278,65959,68199,69984"
80354,
80390,"12023,32307,56780,75774,76807"
80417,"14840,27210,27222,31032,80349"
80422,"5067,10801,11521,11779,20243,23271,23907,24326,24991,25033,27231,27600,31480,36592,37426,37464,41138,42021,44856,45795,51905,57638,58477,58948,62129,70128,74074,78953,79340,79921,80111"
80438,"57044,73910,77422"
80440,
80482,"429,437,742,760,997,3531,4988,5052,6284,6706,7641,7980,9333,9754,10594,11521,13376,13468,14236,14742,16070,16202,16327,16696,16838,16922,17433,18374,18657,19244,19861,20246,23102,23343,23724,23834,23907,24651,24991,25027,25033,25164,25790,26678,26710,26889,27231,27289,27305,27318,28478,28911,29246,30354,31612,32509,33062,33937,35241,36723,37111,37410,37736,39067,39317,39690,39970,40518,40566,41358,41857,41964,42833,43462,43549,44164,45661,45726,45779,46103,46398,46650,46659,47190,47764,48733,49495,49511,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,52887,52896,53450,53526,53534,53568,53626,53742,53761,55235,55303,56331,57605,57748,58271,58881,58944,58969,59529,59573,60081,60986,61330,61438,62226,62770,62831,63741,63927,64661,64668,65109,65345,65356,66318,67129,67442,68084,69649,70285,71163,73232,74401,74617,74663,74763,74836,75040,75190,75217,75429,75580,76514,76980,77040,77112,77406,77970,78377,78740,78773,78863,79059,79591,79807,79957,80190"
80520,80309
80530,"22410,46677,73019,74117,75637"
80547,"5067,10801,11521,11779,20243,23271,23907,24326,24991,25033,27231,27600,31480,36592,37426,37464,41138,42021,44856,45795,51905,57638,58477,58948,62129,70128,74074,78953,79340,79921,80111,80422"
80549,"5067,10801,11521,11779,24991,25033,27600,36592,42021,44856,45795,51905,57638,58477,58948,62129,70128,74074,78953,79340,79921,80111,80422,80547"
80605,"68591,71125"
80621,
80651,"429,437,742,760,997,3531,4988,5052,6284,6706,7641,7980,9333,9754,10594,11521,13376,13468,14236,14742,16070,16202,16327,16696,16838,16922,17433,18374,18657,18937,19244,19861,20246,23102,23343,23724,23834,23907,24651,24991,25027,25033,25164,25790,26678,26710,26889,27231,27289,27305,27318,28478,28911,29246,30354,31612,32509,33062,33937,35241,36723,37111,37410,37736,39067,39317,39690,39970,40518,40566,41358,41857,41964,42833,43462,43549,44164,45661,45726,45779,46103,46398,46650,46659,47190,47764,48733,49495,49511,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,52887,52896,53450,53526,53534,53568,53626,53742,53761,55235,55303,56331,57605,57748,58271,58881,58944,58969,59529,59573,60081,60986,61330,61438,62226,62770,62831,63741,63927,64661,64668,65109,65345,65356,66318,67129,67442,68084,69649,70285,71163,73232,74401,74617,74663,74763,74836,75040,75190,75217,75429,75580,76514,76980,77040,77112,77406,77970,78377,78740,78773,78863,79059,79591,79807,79957,80190,80482"
80662,"35286,49183,62048,62431,69008,76097"
80672,
80690,
80693,"28010,30658,55818,72099"
80713,"32648,80190"
80720,"63741,78769"
80752,"1372,10610,20688,61705,70582,74617,76180,77077,79807"
80753,"62517,71205,73706,78915"
80797,"1863,7641,9333,9905,14236,14742,16850,19090,20726,23834,23923,25164,25229,27656,33859,36651,40375,40719,43323,50607,55157,58969,60045,61451,61950,62087,62414,70175,79504,79807,80651"
80805,"879,1030,5067,7777,8571,10801,11199,11521,11779,13617,20243,24326,24991,25033,27600,31480,41196,44856,45795,51905,70128,75926,78953,79340,79537"
80808,"12820,50962,67890,76807"
80822,"3449,5809,10556,12755,21649,21858,24003,24120,44592,49876,50324,50494,51845,68296,70193,73420,79180"
80848,71125
80853,"16642,21304,28326,53784,76232"
80855,"760,4988,6284,7980,9754,24991,26678,26710,32509,33937,36723,37736,39317,41964,45779,49561,63927,64668,66318,67442,68084,70285,74617,74663,74763,74836,75040,75190,75217,75580,76980,77040,77112,77970,78740,78863,79591,79957,80190,80482,80651"
80863,
80905,"28219,34680,50329,57620,57957,61895"
80907,55018
80913,"3078,6369,12023,17409,18786,20298,21447,38029,42235,47146,52016"
80932,"384,59471"
80969,
80985,"879,5067,7777,10801,20243,24326,24991,31480,41196,45795,51905,78953,79340,79537,80805"
80994,"429,437,742,760,997,3531,4988,5052,6284,6706,7641,7980,9333,9754,10594,11521,13376,13468,14236,14742,16070,16202,16327,16696,16838,16922,17433,18374,18657,18937,19244,19861,20246,23102,23343,23724,23834,23907,24651,24991,25027,25033,25164,25790,26678,26710,26889,27231,27289,27305,27318,28478,28911,29246,30354,31612,32509,33062,33937,35241,36723,37111,37410,37736,39067,39317,39690,39970,40518,40566,41358,41857,41964,42833,43462,43549,44164,45661,45726,45779,46103,46398,46650,46659,47190,47764,48733,49495,49511,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,52887,52896,53450,53526,53534,53568,53626,53742,53761,55235,55303,56331,57605,57748,58271,58881,58944,58969,59529,59573,60081,60986,61330,61438,62226,62770,62831,63741,63927,64661,64668,65109,65345,65356,66318,67129,67442,68084,69649,70285,71163,73232,74401,74617,74663,74763,74836,75040,75190,75217,75429,75580,76514,76980,77040,77112,77406,77970,78377,78740,78773,78863,79059,79591,79807,79957,80190,80482,80651,80855"
80997,"20704,41161,47780,61272,70073,72548,72788,77546"
81000,80863
81025,"52489,57038,71413"
81065,"2346,7093,26885,59756,77436"
81098,54786
81114,"23093,28684,42894,79672"
81116,"13744,20298,23615,27371,27525,28036,29225,56364,57326,67103,67217,71125,73475,75418,79771,80104"
81126,"35163,36351,38127,41971,42054,43530,54833,59870"
81133,"45714,73184"
81134,
81137,
81153,"4858,5039,16279,23835,24991,29511,42267,43727,46440,56061,62223,67056"
81159,66393
81189,
81194,"26724,33268,73590,75919"
81206,"50081,58584,63936,74119"
81223,
81262,"318,429,437,464,740,742,760,977,997,1030,1122,1318,1840,1842,1847,1893,3531,4293,4295,4443,4763,4779,4988,5039,5052,5139,5847,6284,6701,6706,6960,7641,7980,8566,8567,8571,8669,8791,8811,9333,9754,9776,9788,9820,9830,10200,10208,10345,10398,10558,10575,10594,10624,10707,10709,11023,11026,11031,11037,11199,11202,11212,11222,11377,11521,12834,13376,13468,14236,14742,16070,16202,16327,16696,16838,16840,16922,17433,17602,18374,18657,19113,19244,19461,19861,20246,21630,23102,23343,23389,23478,23724,23746,23834,23835,23907,24003,24116,24123,24187,24218,24651,24766,24991,25027,25033,25130,25149,25164,25790,26678,26710,26889,27231,27289,27305,27318,27533,28308,28408,28478,28911,29246,30354,30637,31612,31889,32509,32606,32708,33062,33184,33485,33937,35241,35497,36723,37111,37303,37410,37736,37877,38618,38682,39067,39227,39317,39690,39970,40518,40566,40799,41257,41358,41857,41964,42674,42833,43462,43486,43549,44164,44601,45014,45661,45726,45779,45941,46103,46227,46398,46641,46650,46659,47190,47496,47764,48081,48724,48733,49349,49454,49495,49511,49561,49626,49754,49785,49823,49876,50263,50438,50913,51049,51385,51435,51738,52524,52623,52887,52896,53450,53526,53534,53568,53626,53742,53761,55235,55303,55406,56331,56364,57605,57748,57947,58054,58271,58365,58881,58944,58969,59529,59573,59911,60081,60335,60986,61330,61438,62226,62534,62535,62770,62831,63183,63741,63927,64111,64661,64668,64852,65109,65345,65356,66318,67129,67442,67579,68084,69649,70285,71163,73232,74401,74617,74663,74763,74836,74931,75040,75190,75217,75429,75484,75580,76514,76980,77040,77112,77149,77406,77970,78377,78740,78773,78863,79059,79376,79591,79807,79957,80190,80482,80651,80855,80994"
81302,"57791,65606"
81309,"68165,72473"
81316,"7427,16280,40933,50738,57024,58568,59721,69268,69626,70800,71763,74766"
81350,
81359,
81374,"48205,63856,72311,72608"
81375,"31285,48193,72243"
81378,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,41904,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915,62660,64185,65252,67025,67128,67745,68252,70138,70294,74747,76180,77475,78243,78391,79132,79615"
81379,"51811,60980,72268,79203"
81398,22690
81429,"10494,32465,40234,46655,58156,62282,66648"
81432,
81484,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,41904,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915,62660,64185,65252,67025,67128,67745,68252,70138,70294,74747,76180,77475,78243,78391,79132,79615,81378"
81488,"51132,52414"
81494,"810,32904,34302,38546,39623,51729,53483,60700,67206,72788,75318"
81496,59493
81547,"11003,24976,37655,43103,54829,55188,60314,64365,74542,76655"
81559,"51885,66020"
81562,
81582,"942,1105,1571,6284,7980,9754,9784,15010,15791,22538,24991,26710,28408,30115,33177,33335,33937,36329,37303,37736,38337,38618,39317,40301,41050,41920,41964,45779,46684,49156,49561,56474,59911,63927,64668,70285,74663,74763,74836,75040,75580,76980,77970,78863,79957,80190,80855"
81592,41128
81605,"72401,80079"
81614,
81637,"1536,18610,38902,47039,53864,54274,63826,67718,67763,79639"
81641,"16642,21304,28326,53784,76232,80853"
81663,"17827,57301"
81679,"5485,18330,52968,71112"
81692,"48682,52248,59973"
81729,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,41904,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915,62660,64185,65252,67025,67128,67745,68252,70138,70294,74747,76180,77475,78243,78391,79132,79615,81378,81484"
81734,"36063,37318,37900,44171,44295,45042,46657,50156,53432,54450"
81759,"318,464,740,742,760,997,1030,1318,1840,1842,1847,1893,3531,4293,4295,4443,4763,4779,4988,5039,5052,5139,5847,6284,6701,6706,6960,7641,7980,8566,8567,8571,8669,8791,8811,9333,9754,9776,9788,9820,9830,10200,10208,10345,10398,10558,10575,10594,10624,10707,10709,11023,11026,11031,11037,11199,11202,11212,11222,11377,13376,13468,14236,14742,16070,16202,16327,16696,16838,16840,16922,17433,17602,18657,19113,19244,19461,19861,20246,21630,23102,23343,23389,23478,23724,23746,23834,23835,23907,24003,24116,24123,24218,24651,24766,24991,25027,25033,25130,25149,25164,25790,26678,26710,26889,27231,27289,27305,27318,27533,28478,28911,29246,30354,30637,32509,32606,32708,33062,33184,33485,33937,35241,36723,37111,37303,37410,37736,37877,38618,38682,39067,39227,39317,39690,39970,40566,40799,41257,41358,41857,41964,42674,42833,43462,43549,44164,44601,45014,45726,45779,45941,46103,46227,46398,46641,46650,46659,47190,47496,47764,48081,48724,49349,49454,49561,50438,51049,51738,52524,52887,53526,55406,56364,57605,57947,58054,58365,58881,58969,59911,60081,60335,61330,61438,62534,63741,63927,64111,64661,64668,64852,65356,66318,67129,67442,67579,68084,70285,71163,74617,74663,74763,74836,74931,75040,75190,75217,75429,75484,75580,76980,77040,77112,77149,77970,78377,78740,78863,79059,79591,79807,79957,80190,80482,80651,80855,80994,81262"
81771,76097
81795,"41126,55271,55348"
81814,"45612,79144,79970"
