id,neighbors
417464,
405226,
413209,"438939,438938,442757,442756,439877,439874,438937,477940,413190,413177,413212,477933,413204,413199,442884,413172,442881"
480930,"404570,492730,405237,405258,486349,485966,405351,496084,418587,504035,448359,503643,504254,441873,500431,504012,411216,408292,418627,463028,461044,504137,410899"
435005,"402854,460474,438563,429283,442324,408615,454301,432322,409205,426324,422698,400657,416176,440647,412029,415646,432898,415374,440654,458166,419697,459983,399002"
467834,"410194,466393,438864,507899,422558,460603,406902,453034,425307,405857"
469959,"442772,442770,439118,439119,442771,413773,413776,413767,413786,413780,474641,417037,415828,413792,413802,413798,423300,454181,413810,487779,437135,400154,482212,413788,407617,486383"
442831,"447126,447124,447127,442832,442830,440008,440009"
478063,"495135,423810,443124,439645,412607,439826,439644,442675,439149,443125,439825,442677,442676,442801,442800,467769,439152,442798,442797,442803,442804,443127,439151,461133,439153,439943,400529,508438,508386,439146,508390,412912,507936,399065,408861,439736,406678,476210,508137,409658,489130,471412,414941,399565,440999,472385,439148,442844,409773,441000,443175,439834,430875,411656,443178,476111,415208,426448,442700,404196,405019,476172,476202,405086,476076,476034,448959,442825,463098,442698,400032,476087,476101,476069,442842,448862,473713,476137,439738,441990,408352,442826,442843,489520,430481,507988,505485,412567,476131,476019,440001,439998,476013,440000,450103,497371,442824,418565,428712,492914,451996,429449,443179,408995,432236,402983,418838,486813,476120,464291,402963,405294,415607,482761,428252,422000,416348,420228,435513,428868,467426,401103,415337,468175,486856,476091,448778,406793,476083,427594,439685,437329,499720,502407,442699,455056,407616,400890,444820,446679,504567,401975,476030,489529,440998,420588,472871,433834,440724,470046,402016,467957,477916,401494,489497,434627,497121,441873,504184,460311,409844,459505,399945,448212,493896,483196,420835,413241,435960,406399,439833,476149,439698,476535,427708,442097,431565,439422,435648,401520,454111,439687,466404,400480,403100,502232,439490,476196"
498850,"501593,400836,459457,446471,497093,430774"
440687,440692
443054,"440601,443056,443052,440598,440602"
434883,"442890,442888,439749,439747,406853,444752,442889,451272,403613,497799"
416348,"439756,495135,442897,439755,442898,442896,423810,443124,439645,412607,439826,439644,442675,439149,443125,439825,442677,442676,442801,442800,439152,442798,442797,442803,442804,443127,439151,461133,439153,439943,400529,508438,508386,439146,508390,412912,507936,399065,408861,439736,406678,476210,508137,409658,489130,469103,471412,414941,399565,418327,440999,472385,439148,442844,409773,441000,443175,439834,430875,422417,411656,443178,510913,476111,415208,426448,442700,404196,409896,405019,476172,476202,405086,491855,476076,476034,456527,448959,437768,442825,463098,483727,442698,400032,476087,476101,476069,442842,448862,473713,476137,439738,415641,408352,442826,442843,489520,430481,507988,505485,436138,418577,423557,409807,412567,476131,476019,440001,454010,439998,476013,440000,450103,497371,442824,484123,418565,428712,433770,492914,451996,429449,399580,443179,408995,432236,420296,402983,418838,486813,476120,448088,402963,405294,415607,443447,428252,413225,422000,416434,478063,420228,435513,401789,493910,428868,467426,425961,401103,415337,468175,486856,476091,415682,448778,406793,476083,427594,420376,439685,437329,499720,502407,442699,455056,407616,400890,450497,444820,446679,504567,401975,476030,489529,453081,440998,430611,450881,472871,402011,440724,470046,402016,467957,477916,401494,489497,434627,497121,441873,445749,493089,408088,504184,460311,409844,459505,399945,448212,493896,448585,455681,485865,483196,418453,420835,438384,495837,456379,435960,406399,439833,447380,476149,439698,476535,459503,427708,449937,431565,435648,401520,476498,454111,407229,439687,466404,409617,442143,400480,468235,450715,403100,417741,502232,439490,476196"
455735,"442772,442770,439118,439119,442771,431176,402854,413773,400114,440813,413776,413767,405023,413786,411073,407260,442890,407006,413780,405167,464410,442888,439749,439747,412676,406853,444725,403672,413792,485802,413802,413798,423300,439724,440793,437979,442828,409205,413810,426324,420966,442829,468095,418587,418606,408745,418602,442889,509878,435186,418627,413788,410899,417327,439725,419696,486383,401588,399889,442827,418632,419697,442143"
442507,"481709,469520,445148,425683,478515,465758,433804"
477843,"401711,422462,401700,420352,422844,401683,401732,414589,450636,401695,484759,432596,450631,430032,479841,401724,430040,430036,401743,430008,430003,401674,479830,477858,430047,462978,479823"
429028,"439756,443104,442897,443103,439755,442898,442896,443102,439818,439819,442947,442772,442770,439118,439119,442771,442948,501049,407761,442946,439779,439784,439771,413739,408836,442921,413699,439078,421555,442760,439769,442925,413773,439079,443039,440813,443037,443040,413776,443033,413767,405023,442761,440567,419149,442923,440577,413786,442759,440574,407260,442890,407231,413780,414324,443032,440572,405167,442888,465116,439749,414307,439747,443035,440565,442750,406853,414300,414302,458137,429039,414321,433886,413792,414293,413802,414318,413798,423300,439724,440793,483109,437979,483860,442751,414283,442828,414281,413810,442829,418587,418606,408745,442749,442889,500682,419542,509878,418627,413788,442713,410899,439725,419696,410783,438503,442827,472719,472579"
497004,497009
456913,"418168,411557,424854,453730,466038,411520,419754,458977"
412676,"400114,455735,457892,403672,482870,410899"
428139,501807
406853,"417745,439756,443104,442897,443103,439755,442898,442896,443102,439818,439819,442947,442772,442770,433833,439118,487244,439119,442771,442948,443838,501049,407761,442946,439779,439784,407536,439771,413739,404570,408836,442921,456376,452624,485633,413699,405237,483832,455057,439078,481709,421555,501593,402854,431747,442760,439769,442925,506885,413773,400114,439079,443039,440813,443037,483808,443040,424571,413776,429117,443033,413767,405023,421442,417879,411497,442761,440567,419149,467546,422094,442923,440577,403129,491855,414225,453884,408484,413786,500558,405685,411073,442759,440574,488269,407260,469520,460315,442890,460194,486847,407006,407231,413780,414324,415721,474641,443032,440572,457453,433044,510474,479295,483943,415137,420484,405167,419085,420421,464410,491574,442888,465116,482919,483120,443559,484123,439749,441877,472707,414307,402035,452483,468420,417037,403777,444795,439747,447502,399580,415828,443035,425922,440565,420413,486960,428416,497852,416434,442750,434883,455735,429028,414300,452525,495259,414302,457892,433483,399679,458137,408041,509459,429039,430993,444725,429418,468943,414321,400011,433886,502900,413792,419172,414293,430496,485802,413802,399121,414318,416629,413798,423300,468913,439724,401499,424816,409843,440793,493649,400325,437979,454301,498339,400581,483860,432322,442751,475062,430639,435505,414283,501310,481769,442828,409205,443605,414281,423114,413810,505490,441065,479428,426324,420966,406724,486656,463220,442829,468095,418587,459457,418606,475897,408745,416730,418566,418602,412992,478980,459305,422813,413102,442749,492696,453081,430611,405936,451614,471440,503175,452636,422787,402032,416176,466038,510469,493658,410013,460748,491743,500958,442889,441873,446900,445749,411216,438084,500682,448585,438284,418272,419542,400280,405055,410005,509878,405228,435186,469742,495287,410724,420174,428576,415867,428412,418627,417114,406745,467100,412442,470651,413788,464162,439625,442713,504150,446374,427052,468335,422689,509170,477700,415646,451695,493519,500533,468115,448623,408590,410899,425117,478522,407617,417327,439725,405132,419696,437775,414636,454599,486383,410556,417208,427175,403238,448840,406534,410783,438503,401588,399889,442827,507797,472719,488004,420219,466907,419697,460068,442143,426963,493630,450715,414000,484260,472579,401267"
509788,481280
411350,"401684,404799"
413177,"438939,438938,442757,442756,439877,439874,438937,477940,413190,413209,413212,477933,413204,413199,442884,413172,442881"
440830,"424075,473886,441104,412177,490730,490734,435505,500828,428980,414061,405055,469699"
449586,"428416,400011,418587,418602,453081,429778,428412,418627,461044"
414300,"439756,443104,442897,443103,439755,442898,442896,443102,439818,439819,442947,442772,442770,439118,439119,442771,442948,443838,501049,407761,442946,439779,439784,439771,413739,408836,442921,413699,483832,439078,421555,442760,439769,442925,413773,439079,443039,440813,443037,483808,443040,413776,443033,413767,405023,421442,442761,440567,442923,440577,413786,442759,440574,407260,442890,407231,413780,414324,474641,443032,440572,405167,442888,484123,439749,414307,417037,439747,443035,440565,428416,442750,429028,406853,414302,458137,429039,444725,414321,433886,413792,414293,485802,413802,414318,416629,413798,423300,439724,440793,400325,437979,483860,442751,414283,442828,414281,413810,420966,406724,442829,468095,418587,418606,408745,418602,442749,442889,500682,419542,509878,435186,415867,428412,418627,417114,406745,413788,442713,464166,410899,407617,417327,439725,419696,414636,486383,401588,442827,472719,466907,404982,472579,401267"
472914,"438933,445127,439155,416677,416678,439138,440040,442784,439139,442786,430807,442783,442704,442813,442816,439020,442815,439986,439990,442706,442809,439979,442810,440676,439987,442817,439985,442705,442814,442820,439980,439018,439706,439982,442821,443109,501049,443111,442823,439989,440045,440041,442818,442811,440042,440401,442822,443108,440084,443163,440081,444493,439019,407337,442703,442701,439977,439978,439975,439970,443155,443157,442659,443153,443152,439728,439974,407301,442906,443151,439731,439681,442702,443154,440079,439680,440036,443162,438902,472892,442840,440683,440228,442957,438899,407318,440025,496597,443164,442910,430032,442658,443161,413432,440230,430040,430036,472922,443202,442839,443156,442911,442841,430008,430003,443206,430047,440491"
443052,"440601,443056,443054,440598,440602"
421819,
411992,
458176,475132
452525,"439756,442897,439755,442898,442896,433833,443401,498236,456376,485633,455057,409658,419966,409773,443175,439834,437755,443178,510913,491855,456527,437768,442825,426840,400032,507566,415641,442826,460315,442890,415721,505485,457453,418577,409807,420583,440001,439998,411893,440000,433136,422556,442888,424454,442824,506434,484123,439749,424837,463994,452483,417037,403777,492914,439747,451996,399580,443179,408995,485966,420296,442324,483441,415607,443447,420413,416434,406853,464673,457892,400287,509459,444396,401789,404519,426851,430496,487219,415337,423300,409843,454301,413252,430639,510407,481769,420376,462455,443605,481606,479428,417698,452647,409836,417078,413102,453081,430611,472871,452636,433834,419107,440724,467957,493658,500958,442889,441873,469199,445749,493089,411216,438084,448585,418272,455681,509878,418453,469742,495287,493295,456379,439833,441777,439698,504150,446374,434552,427708,496851,442097,431565,508460,491333,507797,466907,442143,450715,448686,427094"
405351,"405258,411497,486349,440893,480930,416730,453730,448359,411216,427954,408292,463028,468487,501814"
420228,"439756,442897,439755,442898,442896,423810,443124,439645,412607,439826,439644,442675,439149,443125,439825,442677,442676,442801,442800,439152,442798,442797,442803,442804,443127,439151,498236,461133,439153,439943,400529,508438,508386,439146,508390,412912,507936,399065,408861,439736,406678,476210,508137,409658,489130,414941,440999,472385,439148,442844,409773,441000,402284,443175,439834,430875,422417,443178,476111,415208,426448,405019,476172,476202,405086,491855,476076,476034,448959,442825,400032,476087,476101,476069,442842,448862,473713,507566,476137,439738,415641,408352,442826,442843,489520,507988,505485,418577,423557,412567,476131,476019,440001,439998,476013,440000,450103,442824,484123,418565,428712,463994,492914,451996,429449,399580,443179,408995,418838,486813,476120,448088,415607,422000,416434,478063,416348,435513,401789,493910,428868,467426,415337,468175,486856,476091,448778,406793,476083,427594,420376,437329,499720,502407,455056,400890,446679,504567,476030,489529,440998,430611,440724,470046,402016,477916,401494,489497,434627,497121,441873,445749,504184,460311,409844,459505,448212,448585,455681,420835,413241,438384,456379,435960,406399,439833,476149,439698,476535,427708,431565,435648,466404,450715,417741,439490,476196"
413039,417774
440782,"440034,440779,443196"
413549,"442972,442973,439803,442971,439804,443135,443134,408654,439829,501784,439828,501778,413552,413580,408889,443130,413523,413511,413577,413514,501808,462627,413530,413506,508784,413520,439695,413563,439694,413561,413555,413570,483618,501843,413587"
408530,"403091,477424,408749"
413561,"442972,442973,439803,442971,439804,443135,443134,408654,439829,501784,439828,501778,413552,413580,408889,443130,413523,413511,413577,413514,501808,462627,413530,413506,508784,413520,439695,413563,439694,413549,413555,413570,483618,501843,413587"
502062,
403681,481280
497032,"423300,452636,472579"
495259,"413739,413699,413773,413776,413767,403129,413786,442890,413780,442888,439749,439747,406853,413792,413802,413798,409843,483860,409205,413810,426324,442889,413788,415646"
414302,"439756,443104,442897,443103,439755,442898,442896,443102,439818,439819,442947,442772,442770,439118,439119,442771,442948,443838,501049,407761,442946,439779,439784,439771,413739,408836,442921,413699,483832,439078,421555,442760,439769,442925,413773,439079,443039,440813,443037,483808,443040,413776,443033,413767,405023,421442,442761,440567,442923,440577,413786,442759,440574,407260,442890,407231,413780,414324,474641,443032,440572,405167,442888,484123,439749,414307,417037,439747,443035,440565,428416,442750,429028,406853,414300,458137,429039,444725,414321,433886,413792,414293,485802,413802,414318,416629,413798,423300,439724,440793,400325,437979,483860,442751,414283,442828,414281,413810,420966,406724,442829,468095,418587,418606,408745,418602,442749,442889,500682,419542,509878,435186,415867,428412,418627,417114,406745,413788,442713,464166,410899,407617,417327,439725,419696,414636,486383,401588,442827,472719,466907,404982,472579,401267"
413212,"438939,438938,442757,442756,439877,439874,438937,477940,413190,413209,413177,477933,413204,413199,442884,413172,442881"
442832,"447126,447124,447127,442831,442830,440008,440009"
464673,"439756,442897,439755,442898,442896,442772,442770,433833,439118,439119,442771,498236,409658,413773,409773,443175,413776,439834,437755,413767,443178,510913,491855,437768,442825,413786,415641,442826,460315,413780,474641,505485,409807,440001,439998,411893,440000,442824,506434,484123,424837,463994,417037,492914,399580,443179,408995,485966,420296,483441,415607,443447,416434,452525,400287,413792,413802,487219,415337,413798,423300,413252,424854,413810,510103,413102,453081,430611,472871,433834,467957,441873,445749,493089,448585,418272,455681,418453,469742,495287,413788,439833,439698,446374,427708,442097,431565,508460,509868,442143,450715,448686"
443755,"403070,422406,410932,422558"
435513,"439756,495135,442897,439755,442898,442896,423810,443124,439645,412607,439826,439644,442675,439149,443125,439825,442677,442676,442801,442800,439152,442798,442797,442803,442804,443127,439151,461133,439153,439943,400529,508438,508386,439146,508390,412912,507936,399065,408861,439736,406678,476210,508137,409658,489130,414941,440999,472385,439148,442844,409773,441000,443175,439834,430875,443178,510913,476111,415208,426448,442700,404196,405019,476172,476202,405086,491855,476076,476034,448959,442825,442698,400032,476087,476101,476069,442842,448862,473713,476137,439738,415641,408352,442826,442843,489520,430481,507988,505485,418577,412567,476131,476019,440001,439998,476013,440000,450103,442824,484123,418565,428712,492914,451996,429449,399580,443179,408995,432236,402983,418838,486813,476120,402963,405294,415607,482761,428252,422000,416434,478063,416348,420228,401789,493910,428868,467426,415337,468175,486856,476091,448778,406793,476083,427594,439685,437329,499720,502407,442699,455056,400890,444820,446679,504567,401975,476030,489529,440998,430611,440724,470046,402016,477916,401494,489497,434627,497121,441873,445749,504184,409844,459505,399945,448212,493896,448585,455681,483196,420835,456379,435960,406399,439833,476149,439698,476535,427708,449937,431565,435648,454111,407229,439687,466404,400480,468235,450715,403100,502232,439490,476196"
458037,"451972,456864,468420,417037,465406,418064,452574,446374,421940,458166"
508387,"407536,431747,507938,510474,438284,509170,508198,420219"
401201,"442681,439000,442683,442682,439001,458116,481901,401203,401249,401217,401206,401187,401221,401208,401183,466199,401205,400735,401190"
457892,"439756,442897,439755,442898,442896,442772,442770,433833,439118,487244,439119,442771,456376,485633,455057,481709,409658,421555,506885,413773,400114,409773,437719,413776,413767,442819,403129,491855,453884,413786,498957,488269,507566,401684,408352,460315,442890,460194,413780,415721,502474,437729,457453,418577,409807,427418,417522,442888,424454,447457,439749,441877,439488,452483,417037,403777,492914,439747,415828,435975,420413,416434,412676,406853,452525,399679,509459,401789,400011,413792,430496,413802,413798,423300,464287,409843,437979,482870,454301,498339,430639,481769,442805,443605,506469,423114,440178,413810,479428,418421,412992,443678,431360,478980,413102,453081,430611,405936,461218,472871,452636,466038,467957,493658,500958,442889,441873,406529,411216,438084,485981,418272,509878,418453,469742,495287,410724,428576,415867,420835,406745,472568,413788,456379,441777,504150,446374,434552,477700,451695,493519,448623,417327,401520,417208,406534,507797,442143,483176,401267"
433483,"417879,442890,442888,439749,472707,439747,406853,475897,414963,442889,430821,433732,448623,478522"
440779,"440034,440782,443196"
459401,"419689,430639,443605,428980,453386,438084,465754,469742,456248,414495,448018"
399679,"485633,419966,403129,411073,442890,457453,422556,442888,439749,441877,452483,439747,415828,406853,457892,442563,411330,430496,423300,437979,453081,452636,442889,509878,420835,417327,495315,409596"
450631,"439138,442784,439139,442786,430807,442783,450636,477843,430032,479841,413432,430040,430036,430008,430003,479830,477858,430047,462978,479823"
458137,"439756,443104,442897,443103,439755,442898,442896,443102,439818,439819,442947,442772,442770,439118,439119,442771,442948,501049,407761,442946,439779,439784,439771,413739,408836,442921,413699,439078,421555,442760,439769,442925,413773,439079,443039,440813,443037,443040,413776,443033,413767,405023,442761,440567,419149,442923,440577,413786,442759,440574,407260,442890,407231,413780,414324,443032,440572,405167,442888,465116,439749,414307,439747,443035,440565,442750,429028,406853,414300,414302,429039,414321,433886,413792,414293,413802,414318,413798,423300,439724,440793,483109,437979,483860,442751,414283,442828,414281,413810,442829,418587,418606,408745,442749,442889,500682,419542,509878,418627,413788,442713,410899,439725,419696,410783,438503,442827,472719,472579"
413536,"420296,464291,438503,458977"
466199,"442681,439000,442683,442682,439001,458116,481901,401203,401249,401217,401206,401187,401221,401208,401183,401201,401205,400735,401190,427698"
401205,"442681,439000,442683,442682,439001,458116,481901,401203,401249,401217,401206,401187,401221,401208,401183,401201,466199,400735,401190"
436172,"413317,413312,413313,433087,433127,436148,436273,433101,433027,433035,433015,433072,433120,433043,436284,432990,433004"
408041,"452624,405237,411497,408484,494501,442890,415137,442888,439749,439747,406853,468943,418064,423300,425683,418587,418606,442889,403613,438788,400280,436705,421713,418627,413075,427052,418531,415646,510240,468115,410899,425117,421940,419696,431220,453939,437434,488004,408749,456953,482819,480962,410280"
442563,"419966,411073,422556,399679,411101,495315,409596"
443196,"440034,440782,440779"
400287,"439756,442897,439755,442898,442896,423810,433833,498236,456376,399065,476210,409658,489130,409773,443175,439834,437755,430875,443178,510913,476111,415208,476172,476202,491855,476076,476034,448959,448181,442825,400032,476087,476101,476069,448862,476137,415641,412408,442826,489520,505485,476131,420583,476019,427418,440001,439998,476013,411893,440000,450103,442824,484123,424837,428712,492914,451996,399580,443179,408995,485966,476120,483441,448088,415607,428416,416434,452525,464673,403672,400011,415337,486856,476091,476083,413252,400792,502407,476030,417078,489529,403712,413102,453081,430611,472871,433834,440724,467957,477916,489497,441873,445749,493089,476187,459505,448585,455681,418453,495287,428412,493295,435960,439833,476149,439698,446374,459503,427708,496851,442097,431565,435648,466907,442143,450715,417741,476196"
509459,"442772,442770,439118,487244,439119,442771,443401,443838,497538,456376,485633,455057,481709,409658,421555,506885,419966,413773,409773,413776,429708,413767,442819,453884,413786,498957,488269,507566,460315,442890,460194,413780,415721,474641,457453,418577,433136,417522,422556,442888,424454,447457,439749,441877,439488,452483,417037,403777,439747,415828,442324,420413,416434,406853,452525,457892,444396,493910,413792,430496,413802,413798,423300,475403,409843,437979,454301,498339,430639,510407,481769,442805,443605,500828,423114,440178,413810,479428,420363,417698,431360,478980,413102,453081,430611,405936,472871,452636,466038,467957,493658,500958,442889,441873,406529,411216,438084,485026,509878,418453,469742,408179,495287,410724,428576,456248,415867,406745,472568,413788,441777,504150,446374,434552,477700,451695,493519,417327,417208,507797,442143,483176,401267"
447828,"475667,416671,509997,445467,447814"
487253,"455057,408529,506885,403777,430496,453256,437159,423114,479428,405936,500958,410724,415867,406745,504150,411860,493519,410830,442143"
400895,"482675,446692,441797,402476,420966,477868,435186,456986,455634,412611"
434368,"415013,448921,417037,446733,418064,447759,416730,445749,468115,410899,421940,438503,459104"
429039,"439756,443104,442897,443103,439755,442898,442896,443102,439818,439819,442947,442772,442770,439118,439119,442771,442948,501049,407761,442946,439779,439784,439771,413739,408836,442921,413699,439078,421555,442760,439769,442925,413773,439079,443039,440813,443037,443040,413776,443033,413767,405023,442761,440567,419149,442923,440577,413786,442759,440574,407260,442890,407231,413780,414324,443032,440572,405167,442888,465116,439749,414307,439747,443035,440565,442750,429028,406853,414300,414302,458137,414321,433886,413792,414293,413802,414318,413798,423300,439724,440793,483109,437979,483860,442751,414283,442828,414281,413810,442829,418587,418606,408745,442749,442889,500682,419542,509878,418627,413788,442713,410899,439725,419696,410783,438503,442827,472719,472579"
448438,"452624,484767,419689,434536,438024,427418,417785,457336,427178,434552"
430993,"410194,431747,438864,438889,429117,417879,442890,510474,442888,482919,439749,472707,439747,507899,406853,429418,438845,430765,438466,501310,422558,471440,460603,406902,401110,442889,425307,509083,470651,510157,510311,509170,508198,420219"
424776,"455057,486349,452483,417037,430496,500958,403613,504150,491333,442143"
406877,
444954,"443124,439826,443125,439825,443127,408861,457828,507172,452139,473797"
444396,"443401,456376,419966,426840,401684,460315,433136,422556,417309,417037,403777,442324,452525,509459,426851,465404,430639,510407,481769,443605,505490,479428,417698,452647,413102,472871,419107,493658,417531,438084,469742,420174,434552,491333,507797,466907,427094"
465406,"423810,451972,452624,426448,405019,405086,407516,402988,488713,434536,412567,454010,450103,428712,417785,425922,414524,483441,458037,493649,452699,437975,452647,437043,433834,452574,430582,403659,406399,413087,404655"
444725,"399501,429467,411073,442890,414324,451976,411893,442888,427374,439749,414307,439747,455735,406853,414300,414302,414321,414293,485802,414318,423300,414283,414281,468095,418587,418606,442889,418272,437588,418627,417114,410899,419696,466907,448971,430266"
443164,"438933,445127,439155,416677,416678,439138,440040,442784,439139,442786,430807,442783,442704,442813,442816,439020,442815,439986,439990,442706,442809,439979,442810,440676,439987,442817,439985,442705,442814,442820,439980,439018,439706,439982,442821,443109,501049,443111,442823,439989,440045,440041,442818,442811,440042,440401,442822,443108,440084,443163,440081,444493,439019,407337,442703,442701,439977,439978,439975,439970,443155,443157,442659,443153,443152,439728,439974,407301,442906,443151,439731,439681,442702,443154,440079,439680,440036,443162,438902,472892,442840,440683,440228,442957,438899,407318,440025,496597,472914,442910,442658,443161,413432,440230,472922,443202,442839,443156,442911,442841,443206,440491"
428589,"433833,424075,473886,408156,435505,411216,414061,461044,426131,468335,469699,437562"
429418,"442772,442770,439118,439119,442771,443838,467741,419414,431747,413773,440813,413776,429117,413767,405023,417879,419149,467546,422094,434245,413786,407260,442890,486847,413780,488713,510474,405167,419085,442888,482919,483120,439749,472707,439747,447502,468524,406853,430993,433886,413792,413802,487219,413798,468913,424380,440793,432322,501310,409205,472447,413810,426324,463220,408745,416730,410586,483137,471440,503175,416176,460748,442889,446900,431660,419542,483558,470651,413788,485746,509170,448623,478522,470490,417288,403238,460068,450715"
445209,422559
490730,"441104,412177,440830,454301,490734,500828,405055"
440598,"440601,443056,443054,443052,440602"
468943,"451972,452624,402854,484767,460474,407642,403129,408484,419689,442890,453833,400836,442888,427374,439749,438563,439747,429283,442465,406853,408041,408615,423300,498339,432322,409205,436897,426324,418587,418606,422698,459305,400657,414963,416176,492560,410013,442889,478515,419542,410005,418627,399426,458639,504158,415646,429431,414495,410899,425117,440654,470490,419696,458166,435110,458693,407352,422363,418297,419697,458963,420092,399002"
442910,"438933,445127,439155,416677,416678,447138,439138,440040,447139,442784,447137,439139,442786,430807,439836,442783,442704,442813,442816,439835,439020,442815,439986,439990,442706,442809,439979,442810,440676,439987,442817,439985,442705,442814,442820,439980,439018,439706,439982,442821,443109,501049,443111,442823,439989,409023,440045,440041,442818,442811,440042,440401,442822,443108,440084,443163,440081,444493,439019,407337,442703,442701,407277,439977,439978,439975,439970,443155,443157,442659,491761,443153,443152,439728,439974,407301,442906,443151,439731,439681,442702,443154,440079,439680,440036,443162,438902,472892,442840,407327,440683,440228,442957,438899,407318,440025,496597,472914,443164,442658,443161,440761,413432,440230,472922,443202,442839,443156,442911,442841,443206,440491"
442661,"442908,442907,439761,442905,439760,407087,414017,414020,442674,442673,442660,438918,442662"
401789,"439756,495135,442897,439755,442898,442896,423810,443124,439645,412607,439826,439644,442675,439149,443125,439825,442677,442676,442801,442800,439152,433833,442798,442797,442803,442804,443127,439151,498236,461133,439153,439943,400529,508438,508386,439146,508390,412912,485633,507936,399065,408861,439736,455057,406678,476210,508137,481709,409658,489130,469103,471412,414941,399565,418327,440999,472385,439148,442844,409773,441000,443175,439834,430875,422417,411656,443178,510913,476111,415208,426448,442700,404196,409896,405019,476172,476202,405086,491855,476076,476034,456527,448959,437768,442825,463098,483727,442698,400032,476087,476101,476069,461773,442842,448862,473713,507566,476137,439738,415641,408352,442826,460315,460194,442843,489520,430481,415721,507988,505485,436138,457453,418577,423557,409807,412567,476131,476019,440001,454010,439998,476013,440000,450103,497371,442824,506434,484123,418565,428712,433770,463994,452483,492914,451996,429449,399580,443179,408995,415828,432236,420296,402983,418838,486813,476120,448088,402963,405294,415607,443447,420413,428252,413225,422000,416434,416348,452525,420228,435513,457892,493910,428868,467426,430496,425961,401103,415337,468175,486856,476091,415682,448778,426068,404486,437979,454301,406793,476083,427594,422602,420376,439685,437329,499720,502407,442699,481606,455056,407616,400890,450497,444820,446679,504567,401975,478980,476030,489529,413102,453081,440998,430611,450881,472871,452636,466038,402011,440724,470046,402016,467957,477916,401494,489497,434627,500958,497121,441873,469199,445749,493089,408088,504184,460311,409844,459505,438084,399945,448212,493896,448585,418272,455681,485865,483196,509878,418453,495287,493295,420835,438384,495837,456379,435960,406399,439833,447380,476149,439698,504150,446374,476535,459503,427708,477700,449937,413440,431565,435648,401520,508460,476498,419315,454111,439687,466404,409617,442143,400480,468235,450715,403100,448686,417741,502232,439490,476196"
483355,
477933,"477940,413190,413209,413177,413212,413204,413199,413172"
493910,"439756,495135,442897,439755,442898,442896,423810,443124,439645,412607,439826,439644,442675,439149,443125,439825,442677,442676,442801,442800,439152,433833,442798,442797,442803,442804,443127,439151,498236,461133,439153,439943,400529,508438,508386,439146,508390,412912,507936,399065,408861,439736,406678,476210,508137,481709,409658,489130,414941,399565,440999,472385,439148,442844,409773,441000,443175,439834,430875,422417,443178,510913,476111,415208,426448,442700,409896,405019,476172,476202,442819,405086,491855,476076,476034,448959,437768,442825,463098,483727,442698,400032,476087,476101,476069,461773,442842,448862,473713,507566,476137,439738,415641,408352,442826,460315,460194,442843,489520,430481,507988,505485,457453,418577,409807,412567,476131,476019,440001,454010,439998,476013,440000,450103,442824,506434,484123,418565,428712,463994,452483,492914,451996,429449,399580,443179,408995,415828,432236,420296,402983,418838,486813,476120,448088,402963,405294,415607,443447,420413,428252,422000,416434,416348,420228,435513,509459,401789,428868,467426,401103,415337,468175,486856,476091,415682,448778,426068,404486,437979,454301,406793,476083,427594,439685,437329,443605,499720,502407,442699,481606,455056,400890,444820,446679,504567,401975,478980,476030,489529,413102,453081,440998,430611,472871,452636,466038,402011,440724,470046,402016,467957,477916,401494,489497,434627,497121,441873,469199,445749,493089,408088,504184,409844,459505,399945,448212,493896,448585,455681,485865,483196,418453,495287,493295,420835,438384,456379,435960,406399,439833,447380,476149,439698,446374,476535,459503,427708,477700,449937,413440,431565,435648,401520,508460,476498,454111,439687,466404,442143,400480,468235,450715,403100,448686,417741,502232,439490,476196"
434454,"439010,439011,450725,439737,434595,434590"
415756,"432909,427698,409425"
408262,"411497,493684,416173,410899"
464639,"420455,455021,400069,425136"
430032,"442704,439020,442706,442705,439018,439019,450636,472892,477843,472914,450631,479841,430040,430036,472922,430008,430003,479830,477858,430047,462978,479823"
414321,"439756,443104,442897,443103,439755,442898,442896,443102,439818,439819,442947,442772,442770,439118,439119,442771,442948,443838,501049,407761,442946,439779,439784,439771,413739,408836,442921,413699,483832,439078,421555,442760,439769,442925,413773,439079,443039,440813,443037,483808,443040,413776,443033,413767,405023,421442,442761,440567,442923,440577,413786,442759,440574,407260,442890,407231,413780,414324,474641,443032,440572,405167,442888,484123,439749,414307,417037,439747,443035,440565,428416,442750,429028,406853,414300,414302,458137,429039,444725,433886,413792,414293,485802,413802,414318,416629,413798,423300,439724,440793,400325,437979,483860,442751,414283,442828,414281,413810,420966,406724,442829,468095,418587,418606,408745,418602,442749,442889,500682,419542,509878,435186,415867,428412,418627,417114,406745,413788,442713,464166,410899,407617,417327,439725,419696,414636,486383,401588,442827,472719,466907,404982,472579,401267"
419470,"441305,428941"
411330,"420548,427418,441877,417037,399679,475897,413522,414963,418980,441873,469199,420835,448018"
473797,"443124,439826,443125,439825,443127,408861,457828,507172,452139,444954"
430695,"420548,411259,420413,475403,457339,485026,405228,407207"
403672,"439756,442897,439755,442898,442896,403070,400114,491855,456527,437768,400032,412408,409807,451996,399580,443447,482761,416434,455735,412676,400287,425961,420376,455056,443678,440724,445749,493089,502558,448585,418272,437588,479492,427708,413440,431565,419315,442143"
